CourseId,Score,sentiment,confusion,Cogn
983,5,1,2,2
983,5,1,0,2
983,5,0,1,1
983,4,1,1,0
983,1,0,1,1
983,5,0,1,0
983,5,0,1,2
983,5,2,2,2
983,4,2,1,1
983,3,2,1,0
983,1,1,0,1
983,4,1,1,1
983,5,2,1,2
983,4,1,0,2
983,5,0,0,0
983,3,2,1,2
983,4,2,1,0
983,5,2,0,2
983,3,0,1,0
983,4,0,2,2
983,5,1,0,1
983,2,1,1,1
983,4,1,1,2
984,5,0,1,0
984,5,2,1,0
984,5,0,0,0
985,4,2,1,0
985,3,1,1,1
985,5,1,1,0
986,5,1,2,1
986,5,2,1,0
986,5,1,1,2
986,5,1,0,2
986,5,1,1,0
986,5,2,1,2
986,5,1,1,1
986,4,1,1,0
986,5,2,1,1
986,5,0,1,1
986,5,0,1,0
986,5,1,2,2
986,4,1,2,2
987,4,1,1,2
987,5,2,1,0
988,5,1,1,1
988,5,2,1,1
988,5,2,1,0
988,5,1,1,0
988,4,0,1,1
988,2,0,1,0
988,5,1,2,1
988,5,1,1,2
989,5,2,1,0
990,5,2,1,1
990,4,0,2,2
990,5,1,1,2
990,4,0,1,2
991,5,2,1,0
991,4,1,1,1
991,5,1,1,0
991,5,1,2,2
991,4,0,0,2
991,4,2,1,1
991,5,1,1,1
991,4,1,2,0
991,5,2,1,1
991,5,0,1,0
991,4,0,1,1
991,4,1,2,1
991,4,2,1,0
991,5,0,0,0
991,5,2,1,2
991,5,1,2,1
991,5,0,1,1
991,3,1,1,0
991,4,1,2,2
991,3,0,1,0
991,2,2,1,2
992,1,1,2,1
992,1,0,1,1
992,3,1,1,1
992,5,0,1,0
993,5,0,1,0
994,5,2,1,0
995,5,2,1,0
996,4,0,1,0
996,5,0,1,0
997,4,1,1,1
997,5,1,1,1
997,4,1,0,2
997,5,1,0,2
997,5,0,1,0
998,5,1,1,1
998,3,1,0,2
999,5,0,1,0
999,5,2,1,0
999,5,1,1,0
999,4,1,0,2
999,3,0,1,2
999,2,1,1,2
999,1,1,1,1
999,4,1,1,1
999,4,0,0,0
999,1,0,0,2
999,2,0,1,0
999,2,1,0,2
999,1,0,1,1
999,4,2,1,0
999,5,1,1,1
999,5,1,0,2
999,2,1,2,2
999,2,0,0,2
999,4,1,1,2
999,3,0,0,2
999,3,0,1,0
999,1,0,1,2
999,1,1,1,2
999,3,0,1,1
999,1,1,0,2
1000,5,0,1,1
1000,5,1,1,1
1000,5,2,1,0
1000,4,1,1,1
1000,4,2,1,2
1001,4,1,1,1
1001,5,1,1,1
1001,5,1,1,2
1001,5,1,1,0
1001,5,2,1,1
1001,2,1,1,2
1002,5,1,1,1
1002,4,1,1,1
1002,5,1,1,0
1002,5,2,1,0
1003,5,1,0,2
1003,5,2,1,1
1003,5,1,1,1
1003,5,2,1,0
1003,5,1,2,2
1003,5,1,1,2
1003,5,1,1,0
1003,3,0,1,2
1003,5,1,2,0
1003,4,1,1,0
1003,4,1,0,2
1003,5,0,1,0
1004,5,2,1,2
1004,5,2,1,0
1004,5,1,1,1
1004,5,2,0,2
1004,4,1,1,2
1004,5,2,1,1
1004,4,2,1,0
1004,5,1,0,2
1004,5,0,2,2
1004,5,1,2,2
1004,5,1,1,2
1004,5,1,1,0
1004,5,0,1,1
1004,4,1,2,1
1004,5,0,1,0
1004,4,2,1,2
1004,4,2,0,2
1004,4,0,2,2
1004,3,0,1,1
1004,4,0,1,0
1004,5,1,2,1
1004,4,0,1,1
1004,5,2,0,1
1004,5,1,0,1
1004,4,1,0,2
1004,1,0,1,0
1004,4,1,1,0
1004,5,2,2,1
1004,5,0,2,1
1004,3,1,1,1
1004,4,1,1,1
1004,4,1,2,2
1004,5,0,1,2
1004,5,0,0,2
1004,4,2,1,1
1004,5,0,0,0
1004,3,1,1,0
1004,2,1,1,2
1004,5,2,2,2
1004,2,1,0,2
1004,4,0,0,2
1004,4,0,1,2
1004,2,0,1,0
1004,2,0,0,2
1004,5,1,2,0
1004,1,0,0,2
1004,3,2,1,1
1004,3,1,0,2
1004,4,2,0,1
1004,1,1,1,1
1004,3,0,1,0
1004,3,0,0,2
1004,3,0,2,2
1004,3,0,1,2
1004,3,2,1,0
1004,4,2,2,2
1004,5,1,0,0
1004,1,0,1,1
1004,1,1,1,2
1004,1,0,1,2
1004,5,2,2,0
1004,4,1,0,1
1004,4,0,0,1
1004,1,1,2,2
1004,4,0,2,1
1004,4,0,0,0
1004,2,0,2,2
1004,3,1,1,2
1004,3,1,2,2
1004,1,1,0,2
1004,2,1,1,1
1004,1,0,2,2
1004,3,1,2,0
1004,5,0,0,1
1004,4,2,2,1
1004,2,2,1,1
1005,5,1,1,0
1005,4,2,1,1
1005,4,1,1,2
1005,3,1,1,0
1005,2,1,0,2
1005,4,1,1,1
1005,5,2,1,0
1005,5,2,1,1
1005,1,0,1,2
1005,5,0,1,0
1005,5,1,1,1
1005,1,0,1,1
1005,3,2,1,1
1005,3,0,1,2
1005,5,0,0,0
1005,4,0,1,0
1005,3,0,1,1
1005,3,1,1,1
1005,5,1,0,2
1006,5,0,0,0
1006,5,1,1,0
1006,5,0,1,0
1006,5,2,1,1
1006,5,1,1,1
1007,5,2,1,2
1007,5,1,1,2
1007,5,1,1,0
1007,4,0,1,2
1007,3,0,1,0
1007,5,1,0,2
1007,4,1,1,2
1007,5,1,1,1
1007,5,0,0,0
1007,5,2,1,0
1007,5,0,1,0
1007,5,2,1,1
1007,4,0,1,0
1008,5,0,0,0
1008,3,1,1,1
1008,5,2,1,0
1008,4,1,1,0
1009,5,1,1,2
1009,5,2,1,0
1009,3,1,0,2
1009,4,1,1,2
1009,5,1,1,0
1009,4,2,1,0
1009,5,1,0,2
1009,5,2,0,2
1009,4,1,0,2
1009,5,1,1,1
1009,5,1,2,1
1009,4,2,1,2
1009,5,2,1,1
1009,1,0,2,1
1009,5,0,1,0
1009,3,0,0,1
1009,4,0,1,0
1009,4,0,1,1
1009,4,1,1,1
1009,5,0,1,1
1009,4,2,1,1
1009,3,1,1,1
1009,4,0,1,2
1009,5,2,2,2
1009,5,1,2,2
1009,5,0,0,0
1009,5,2,1,2
1009,4,1,1,0
1009,4,0,2,1
1009,2,0,0,2
1009,3,1,0,1
1009,2,0,1,1
1009,3,0,1,0
1009,1,1,1,0
1009,3,0,0,2
1010,5,1,0,1
1010,5,1,0,2
1010,5,2,1,0
1010,4,1,1,0
1010,4,0,1,1
1010,5,0,1,1
1010,5,1,1,0
1010,4,2,0,2
1010,1,0,0,2
1010,4,1,0,2
1010,5,1,1,1
1010,3,1,0,2
1010,5,1,1,2
1010,2,1,0,2
1010,3,0,1,2
1010,4,0,1,0
1010,4,1,1,1
1010,5,2,1,1
1010,1,1,1,2
1010,5,1,2,1
1010,2,0,0,2
1010,4,2,1,0
1010,1,1,1,1
1010,3,2,1,2
1010,4,1,1,2
1011,5,2,1,1
1011,5,1,1,1
1011,5,2,1,0
1011,4,0,1,1
1011,4,1,1,2
1011,4,1,1,1
1011,3,0,1,0
1011,4,1,0,2
1011,2,0,0,2
1012,4,2,1,1
1012,5,2,1,0
1012,5,2,1,1
1012,5,0,1,0
1012,5,1,1,1
1012,5,1,0,2
1012,5,1,1,0
1013,4,1,1,1
1013,5,1,1,1
1013,1,0,1,2
1014,5,1,1,0
1014,4,1,1,2
1014,5,1,1,2
1014,5,1,1,1
1014,1,0,1,1
1014,5,1,0,2
1014,5,2,1,1
1015,5,2,1,0
1015,5,2,1,1
1015,5,1,1,2
1015,5,0,1,0
1015,4,2,1,0
1015,5,1,1,0
1015,4,1,1,2
1015,3,1,1,1
1015,5,1,1,1
1015,5,2,1,2
1015,5,0,0,0
1015,2,1,1,2
1015,5,1,2,2
1015,5,1,0,2
1015,4,0,1,1
1015,4,2,1,1
1015,5,0,1,1
1015,4,1,1,1
1015,3,1,1,2
1016,5,1,1,1
1016,5,2,1,0
1016,5,1,2,2
1017,4,1,1,2
1017,5,2,1,1
1017,5,1,1,1
1017,5,2,1,0
1017,3,0,1,0
1017,5,1,1,0
1017,4,2,1,0
1018,5,1,1,0
1018,5,2,1,0
1018,3,1,2,2
1018,4,2,1,0
1019,5,1,1,2
1019,5,1,1,1
1019,5,0,1,2
1019,5,2,1,0
1019,5,1,1,0
1019,4,1,1,2
1019,4,0,1,0
1019,5,1,2,2
1019,3,1,0,2
1019,5,2,1,1
1019,4,2,1,2
1019,4,1,1,0
1019,4,1,1,1
1019,5,0,1,0
1019,4,1,0,2
1019,4,2,1,1
1019,3,1,1,0
1019,5,0,1,1
1019,5,1,0,2
1019,3,1,1,1
1019,3,2,1,0
1019,2,1,0,2
1019,3,0,1,2
1019,4,2,1,0
1019,5,0,0,0
1020,5,2,1,1
1020,4,1,1,0
1020,5,1,1,0
1020,5,1,1,1
1020,4,1,1,1
1020,5,2,1,0
1020,3,1,0,2
1020,5,1,1,2
1020,4,1,0,2
1020,5,1,0,1
1020,4,2,1,1
1020,3,1,1,2
1020,5,0,1,0
1020,2,1,1,1
1020,5,1,2,2
1020,2,0,1,0
1020,4,1,1,2
1020,3,1,1,1
1020,4,2,1,0
1020,4,0,1,0
1020,5,2,1,2
1020,3,0,1,1
1020,4,0,1,2
1020,3,1,1,0
1020,4,0,1,1
1020,5,1,0,2
1020,1,0,1,2
1020,3,0,1,2
1020,4,1,2,1
1020,3,0,1,0
1020,5,0,1,2
1020,1,0,1,1
1020,5,0,1,1
1020,4,2,1,2
1021,5,1,1,1
1021,5,1,1,0
1021,5,2,1,1
1021,5,2,1,0
1021,4,0,1,1
1021,5,0,1,1
1021,5,0,1,0
1021,4,2,1,0
1021,4,1,0,2
1021,4,1,2,1
1021,5,2,2,2
1021,5,1,1,2
1021,5,2,1,2
1021,4,0,1,0
1021,5,1,0,2
1021,1,0,0,2
1021,4,1,1,0
1021,5,1,2,0
1021,5,1,2,2
1021,3,2,1,0
1021,4,1,1,2
1021,1,1,1,1
1021,3,1,1,0
1021,5,0,0,0
1021,4,1,1,1
1021,5,0,1,2
1022,5,1,0,2
1022,5,1,1,1
1022,5,1,1,0
1022,3,1,1,2
1022,4,2,1,0
1022,3,1,1,1
1022,5,2,1,1
1022,5,2,1,0
1022,2,0,1,1
1022,3,0,1,1
1022,4,1,1,0
1022,1,0,0,2
1023,5,1,1,1
1023,4,2,1,0
1023,5,0,1,2
1023,3,1,1,2
1023,5,1,1,2
1023,5,2,1,0
1023,5,2,1,1
1023,4,1,1,2
1023,3,1,1,1
1023,3,2,1,1
1024,5,2,1,0
1024,4,0,1,0
1024,3,1,1,1
1024,5,1,1,0
1024,4,1,1,2
1024,3,0,1,1
1024,4,1,0,2
1024,5,2,1,1
1024,5,1,0,2
1024,4,1,2,2
1024,3,1,0,2
1024,5,0,0,0
1024,4,2,1,1
1024,3,1,1,2
1024,5,1,1,1
1024,2,0,2,2
1024,3,0,0,2
1024,5,1,1,2
1024,2,0,0,2
1024,5,2,0,2
1024,5,0,0,1
1024,4,1,1,1
1024,4,2,2,2
1024,3,2,1,0
1024,5,0,1,1
1024,2,0,1,2
1024,4,2,0,2
1024,2,1,2,1
1024,5,1,2,2
1024,4,0,1,1
1024,5,0,1,0
1024,3,1,1,0
1024,4,0,0,2
1024,4,2,1,0
1025,5,1,1,1
1025,4,0,1,1
1025,3,1,1,1
1025,5,1,1,0
1025,5,0,1,2
1025,5,0,1,0
1025,4,1,1,0
1025,5,1,2,2
1025,4,1,1,1
1025,5,2,1,1
1025,5,2,1,0
1025,5,2,0,1
1025,5,1,1,2
1025,4,1,0,2
1025,3,0,1,1
1025,4,1,1,2
1025,5,0,1,1
1026,5,0,1,1
1026,5,1,1,1
1026,4,1,1,1
1026,5,2,1,0
1026,4,2,1,0
1026,4,1,2,2
1026,5,1,1,0
1026,4,0,1,1
1026,5,1,1,2
1026,4,1,1,0
1026,3,1,1,0
1026,4,1,1,2
1026,5,0,1,0
1026,2,0,1,0
1026,5,1,0,2
1026,2,0,0,2
1026,3,1,0,2
1026,4,0,1,2
1026,5,1,2,2
1026,4,1,0,2
1026,3,2,1,0
1026,4,0,2,2
1026,5,2,2,2
1026,5,2,1,2
1026,5,2,0,1
1026,3,1,1,1
1026,3,0,0,2
1026,4,0,0,2
1026,5,2,1,1
1026,4,0,1,0
1026,4,2,1,1
1026,5,0,1,2
1027,5,1,1,1
1027,5,1,1,2
1027,5,1,2,2
1027,5,1,0,2
1027,5,0,1,1
1027,4,1,1,1
1027,4,0,1,0
1027,4,2,1,1
1027,4,0,2,2
1027,5,2,1,0
1028,4,2,1,1
1028,5,1,1,1
1028,5,2,1,1
1028,5,1,1,0
1029,4,0,1,2
1029,5,2,1,1
1030,5,0,1,1
1030,5,2,1,0
1031,5,0,1,1
1031,5,1,1,0
1031,5,1,1,2
1031,4,2,1,0
1031,5,2,1,0
1031,5,1,2,2
1031,3,0,1,1
1031,5,1,1,1
1031,4,2,1,1
1031,4,1,1,1
1031,4,1,0,2
1031,2,1,0,2
1032,5,2,1,0
1032,5,1,1,1
1032,4,1,1,1
1032,5,1,1,0
1032,5,0,1,0
1032,5,2,1,1
1032,2,0,1,2
1032,1,0,1,1
1032,1,0,1,2
1032,3,1,2,2
1032,4,1,1,0
1032,3,1,1,1
1032,5,1,1,2
1032,2,0,0,2
1032,3,1,1,2
1032,4,1,1,2
1032,1,0,2,1
1032,2,0,1,1
1032,2,1,1,2
1032,2,0,2,2
1033,5,0,1,1
1033,5,2,1,0
1033,5,1,1,1
1033,4,1,1,2
1034,5,0,1,0
1034,5,1,0,2
1034,4,0,1,0
1034,5,2,1,0
1035,5,1,1,1
1035,5,2,1,1
1035,3,0,1,1
1035,4,1,1,0
1035,5,2,1,0
1035,4,2,1,0
1035,5,1,1,0
1035,5,1,1,2
1035,4,1,1,2
1035,4,2,1,1
1035,5,0,1,0
1035,5,2,2,2
1035,2,0,1,1
1035,5,1,2,2
1035,5,1,2,1
1035,5,2,0,2
1035,4,1,1,1
1035,5,0,1,2
1035,3,1,2,1
1035,5,0,1,1
1035,4,0,1,0
1035,4,2,1,2
1035,1,1,1,1
1035,3,1,1,2
1035,5,1,0,2
1035,3,0,1,0
1035,4,2,2,2
1035,2,1,1,1
1035,3,1,1,1
1035,2,0,0,2
1035,3,0,0,2
1035,3,2,2,2
1035,3,1,0,2
1035,4,1,0,2
1035,4,0,1,1
1035,3,2,1,0
1035,4,1,0,1
1035,4,0,0,2
1035,3,2,1,1
1035,4,1,2,2
1035,1,0,1,1
1035,3,1,1,0
1035,5,2,2,1
1035,2,1,1,2
1035,5,0,0,2
1035,1,0,1,0
1035,2,1,1,0
1035,2,0,1,0
1035,4,1,2,1
1036,2,0,1,2
1036,4,1,2,2
1036,2,0,0,2
1036,4,1,1,1
1036,4,2,1,1
1036,5,1,1,1
1036,3,1,1,1
1036,1,0,1,1
1036,5,0,1,0
1036,2,0,1,1
1036,5,1,1,0
1036,2,1,1,1
1036,2,1,0,2
1036,4,1,1,0
1036,5,2,1,1
1036,3,0,1,1
1036,3,0,0,2
1036,1,0,0,2
1036,2,0,1,0
1036,3,1,0,2
1036,5,2,1,0
1036,4,0,1,1
1036,4,0,1,0
1036,1,0,2,2
1036,4,0,1,2
1036,3,0,1,2
1036,4,1,0,1
1036,3,1,2,2
1036,1,1,0,2
1036,4,2,1,0
1036,5,1,1,2
1036,2,1,1,0
1036,2,1,2,2
1036,1,0,1,0
1036,1,1,1,1
1036,2,1,2,1
1036,1,0,1,2
1036,5,0,1,1
1036,5,0,2,2
1036,3,1,1,2
1036,3,0,1,0
1036,4,1,2,1
1037,5,1,1,2
1037,5,1,1,0
1037,5,2,1,0
1037,2,0,1,1
1037,5,0,1,0
1037,1,0,0,0
1037,5,1,1,1
1037,3,1,1,2
1037,4,0,1,1
1037,5,2,1,1
1037,5,1,0,2
1037,1,0,1,0
1037,4,2,1,0
1038,5,1,1,0
1038,4,1,1,2
1038,5,2,1,0
1038,5,1,0,2
1038,5,1,1,1
1038,4,1,1,0
1038,5,0,1,2
1038,5,2,1,1
1038,5,0,0,2
1038,1,0,1,1
1038,4,0,1,0
1038,4,0,1,1
1038,4,1,1,1
1038,4,1,2,2
1038,5,1,2,2
1038,5,0,1,0
1038,4,2,1,0
1038,5,1,1,2
1038,5,0,1,1
1038,4,2,1,1
1038,3,1,2,2
1038,1,0,2,2
1038,3,1,1,0
1038,3,1,1,2
1038,4,1,0,2
1038,4,2,0,1
1038,5,1,0,1
1038,5,2,1,2
1038,3,1,1,1
1038,5,2,2,2
1038,3,1,0,2
1038,5,1,2,1
1038,5,0,0,0
1038,4,2,1,2
1038,2,0,1,1
1038,1,1,1,1
1038,1,0,0,2
1038,1,0,1,0
1038,2,0,1,0
1038,1,1,0,2
1038,4,0,1,2
1038,3,0,1,1
1038,3,0,1,0
1038,3,1,2,1
1038,1,0,0,1
1038,2,1,0,2
1038,2,1,2,2
1038,4,0,2,2
1038,4,2,2,2
1038,2,2,1,1
1038,5,2,2,1
1038,3,0,1,2
1038,3,0,0,2
1038,4,0,2,1
1038,1,0,1,2
1038,4,1,0,1
1038,1,0,2,1
1038,4,1,2,1
1039,5,0,1,0
1040,5,0,1,0
1040,4,0,1,0
1040,5,2,1,0
1041,5,2,1,0
1041,5,1,0,2
1041,5,2,1,1
1041,5,1,1,2
1041,5,1,2,2
1042,5,1,1,1
1042,5,2,1,2
1042,5,1,1,2
1042,5,2,1,1
1043,1,0,0,2
1043,5,1,1,1
1043,2,0,1,2
1043,4,0,1,0
1043,5,2,1,0
1044,5,2,0,2
1044,5,2,1,1
1044,5,2,1,0
1045,5,1,2,1
1045,5,2,1,0
1045,1,0,1,1
1045,4,1,1,1
1045,1,2,1,0
1045,2,1,1,1
1045,2,0,0,2
1045,5,1,1,0
1045,5,1,1,2
1045,5,2,1,1
1045,2,1,0,2
1045,4,0,1,2
1045,5,1,1,1
1045,4,2,1,0
1045,2,0,1,1
1045,3,2,1,0
1045,4,0,1,1
1045,4,2,0,1
1045,1,0,1,0
1045,1,1,1,2
1045,4,1,1,2
1045,3,1,2,2
1045,3,1,1,1
1045,3,0,1,1
1045,5,0,1,1
1045,4,1,1,0
1045,1,0,1,2
1045,3,1,0,2
1045,3,2,1,1
1045,3,0,1,0
1045,3,1,1,0
1045,3,1,2,1
1045,5,0,1,0
1045,1,1,0,2
1045,4,0,1,0
1046,5,2,1,0
1047,5,2,1,0
1047,1,1,0,2
1047,5,1,1,1
1048,5,0,1,0
1048,4,0,1,0
1048,5,0,0,0
1048,3,0,1,0
1048,5,2,1,0
1048,1,0,1,0
1048,5,1,1,0
1048,5,1,0,1
1048,4,0,0,2
1049,5,1,1,2
1049,5,2,1,0
1049,2,0,1,1
1049,4,2,1,0
1049,1,0,1,1
1049,5,1,1,1
1050,5,0,0,2
1050,4,0,1,1
1050,5,1,1,1
1050,5,1,0,2
1050,5,2,1,0
1051,3,0,1,0
1051,5,0,1,0
1051,4,0,1,0
1052,4,2,1,1
1052,2,0,1,1
1052,5,0,1,0
1052,5,2,1,0
1052,5,1,1,1
1052,5,1,1,0
1052,4,2,1,0
1052,4,0,1,1
1052,4,0,1,2
1052,3,0,1,0
1052,4,1,1,1
1052,5,2,1,1
1053,4,1,0,2
1053,5,1,1,0
1053,1,1,1,1
1053,5,2,1,0
1054,5,2,1,1
1054,3,0,1,2
1054,5,1,1,2
1054,5,2,1,0
1054,5,2,1,2
1054,4,2,1,0
1055,4,0,1,0
1055,5,2,1,0
1055,5,2,2,1
1055,4,0,1,1
1055,4,1,1,2
1055,4,2,1,0
1055,4,1,0,2
1055,5,1,1,0
1055,5,1,1,2
1055,4,1,1,1
1055,3,1,1,1
1055,2,0,1,0
1055,5,0,1,0
1055,5,1,1,1
1055,3,1,0,2
1055,2,0,2,2
1055,5,2,1,1
1055,4,1,2,2
1055,5,0,1,1
1055,2,1,1,2
1055,5,1,2,1
1055,4,1,1,0
1055,4,2,1,1
1056,5,1,2,2
1056,5,1,0,1
1056,5,1,1,2
1056,5,1,1,0
1056,5,2,1,0
1056,3,2,1,1
1056,5,2,1,1
1056,5,2,1,2
1057,4,1,1,2
1057,5,2,1,0
1057,5,1,1,1
1057,5,2,1,1
1057,5,1,1,2
1057,5,1,0,1
1057,5,0,2,1
1057,5,1,1,0
1057,4,0,0,2
1057,5,1,2,2
1057,5,0,1,1
1057,5,2,1,2
1057,5,1,2,1
1057,4,1,1,0
1057,4,1,1,1
1057,3,1,1,0
1057,2,0,2,2
1057,5,1,0,2
1057,5,2,0,1
1058,5,2,1,0
1058,5,0,1,0
1058,4,1,1,1
1058,5,1,1,1
1058,5,1,1,0
1058,4,1,1,0
1058,5,0,0,0
1058,5,2,0,0
1058,4,0,1,1
1058,1,1,1,1
1059,5,1,1,2
1059,5,1,1,1
1059,5,1,1,0
1060,5,0,1,0
1060,5,2,0,1
1060,5,2,2,2
1060,5,1,1,1
1060,5,1,2,2
1060,5,1,0,2
1060,5,1,1,2
1060,5,2,1,1
1060,5,2,1,0
1060,5,0,0,1
1060,4,2,1,0
1060,3,0,1,1
1060,4,1,1,0
1060,4,1,2,2
1060,4,1,1,1
1060,5,1,1,0
1060,4,0,0,2
1060,4,1,0,2
1060,5,2,2,1
1060,4,0,1,1
1060,4,0,2,2
1060,5,0,0,0
1060,4,2,1,1
1060,5,2,0,2
1060,4,0,1,0
1060,5,1,2,1
1060,5,0,1,1
1060,5,2,1,2
1060,2,1,1,1
1060,4,1,1,2
1060,4,2,0,1
1060,1,0,0,2
1060,1,0,1,2
1060,5,0,1,2
1060,1,0,1,0
1060,4,0,1,2
1060,5,0,0,2
1060,5,1,0,0
1060,4,1,0,1
1061,3,1,1,0
1061,5,2,1,1
1062,5,2,1,0
1063,5,1,1,2
1063,4,0,1,0
1063,5,2,1,1
1063,5,1,1,0
1064,2,0,2,2
1064,4,1,2,1
1064,4,1,1,2
1064,5,1,1,1
1064,5,0,1,1
1064,4,2,1,0
1064,3,1,0,2
1064,4,1,0,2
1065,5,1,0,2
1065,2,0,1,0
1066,5,0,1,0
1066,5,2,1,0
1067,5,1,1,0
1067,5,0,1,0
1068,5,0,0,2
1068,5,2,1,0
1068,5,1,1,2
1068,5,1,2,2
1068,5,2,1,1
1068,5,1,1,0
1068,5,1,1,1
1068,5,0,1,0
1068,5,1,0,1
1068,5,2,1,2
1068,4,2,1,0
1068,5,1,0,2
1068,4,2,1,1
1068,3,1,1,2
1068,4,1,0,2
1068,4,1,1,1
1069,4,0,0,2
1069,5,1,0,1
1069,2,0,0,2
1069,5,1,1,1
1069,1,1,1,1
1069,4,2,1,0
1069,5,1,1,2
1069,1,0,1,0
1069,5,2,1,0
1069,5,2,1,1
1069,5,1,1,0
1069,2,0,1,0
1069,4,0,1,1
1069,1,0,1,2
1069,5,1,0,2
1070,5,1,2,2
1070,5,2,1,1
1070,5,0,1,0
1070,5,1,1,0
1070,5,2,1,0
1070,5,0,1,2
1070,5,1,1,1
1071,5,2,1,1
1071,5,2,1,0
1071,5,1,1,1
1071,5,1,2,1
1071,5,1,1,0
1071,5,1,1,2
1071,5,0,1,1
1071,5,0,1,0
1071,1,0,1,0
1072,5,1,1,2
1072,5,0,1,0
1072,5,1,0,2
1072,5,2,1,0
1072,5,1,1,0
1072,5,2,2,1
1072,5,2,1,1
1072,5,2,1,2
1072,5,1,1,1
1072,4,2,1,0
1072,4,1,1,1
1072,4,1,1,2
1072,3,1,0,2
1072,5,1,0,1
1072,5,2,0,1
1072,5,1,2,2
1072,5,1,2,1
1072,5,0,1,1
1072,5,0,0,2
1072,3,0,1,0
1072,4,2,1,1
1072,1,0,2,2
1073,5,1,1,2
1073,4,0,1,0
1073,2,0,0,2
1073,4,1,1,0
1073,5,2,1,0
1074,5,1,1,1
1074,5,0,0,2
1074,5,0,1,0
1074,5,1,1,0
1074,5,2,1,0
1074,2,0,0,2
1074,4,1,1,2
1074,1,0,1,0
1074,5,2,1,1
1074,3,0,0,2
1074,4,1,1,1
1074,3,0,1,1
1074,5,0,0,0
1074,3,0,1,0
1075,5,2,1,0
1075,5,1,1,2
1075,5,2,1,2
1075,5,0,1,1
1075,3,2,1,1
1075,5,1,1,1
1075,4,0,1,0
1075,5,2,1,1
1075,1,0,0,2
1075,4,0,1,2
1075,5,0,1,0
1075,4,0,1,1
1075,4,2,1,0
1075,4,2,1,1
1075,5,0,1,2
1075,5,1,1,0
1075,5,0,0,2
1075,1,0,1,1
1075,5,1,2,2
1075,1,0,1,0
1075,4,1,1,0
1075,4,1,1,1
1075,3,0,1,0
1076,5,0,1,2
1076,5,1,2,2
1076,5,1,1,2
1076,5,2,1,0
1076,5,2,0,2
1076,5,2,1,1
1076,5,1,0,1
1076,4,1,0,2
1076,5,1,1,1
1076,5,0,1,0
1076,4,1,1,2
1076,3,1,1,1
1076,5,2,2,2
1076,5,1,1,0
1076,5,0,1,1
1076,5,0,0,1
1076,4,2,1,1
1076,2,1,1,1
1076,5,1,0,2
1076,4,2,1,0
1076,4,1,2,2
1076,1,0,1,1
1076,4,1,1,0
1076,3,1,0,2
1076,4,0,1,1
1076,4,1,1,1
1076,5,0,0,0
1076,5,2,1,2
1076,2,0,1,0
1076,4,2,1,2
1076,5,1,2,1
1076,1,1,1,0
1077,5,1,1,2
1077,5,1,1,1
1077,4,0,1,0
1077,5,1,0,2
1077,5,0,1,1
1077,5,2,1,0
1077,4,1,1,2
1077,5,0,1,0
1077,5,2,1,1
1078,4,0,1,0
1078,5,0,1,0
1079,5,0,1,0
1079,3,0,1,0
1079,5,2,1,0
1079,5,0,0,0
1079,4,0,1,0
1080,4,0,1,0
1081,5,1,1,0
1081,5,2,1,0
1081,5,2,1,1
1081,4,2,2,1
1081,5,1,1,2
1081,5,1,1,1
1081,1,0,2,2
1081,3,1,1,2
1081,5,2,0,2
1081,1,1,1,2
1081,4,1,2,2
1081,5,2,0,1
1081,4,1,0,2
1081,3,1,1,1
1081,5,1,2,0
1081,3,2,1,0
1081,4,2,1,0
1081,4,0,1,2
1081,5,1,0,2
1081,4,1,2,1
1081,2,0,1,1
1081,4,0,2,2
1081,5,0,1,0
1081,3,0,0,2
1081,5,0,0,0
1081,4,0,0,2
1081,3,0,1,1
1081,4,1,1,1
1081,5,2,2,2
1081,3,1,1,0
1081,4,1,1,0
1081,4,0,1,0
1081,5,1,0,0
1081,5,1,0,1
1081,5,0,0,2
1081,5,1,2,2
1081,5,2,1,2
1081,4,0,1,1
1081,3,1,0,2
1081,5,0,1,1
1081,4,1,1,2
1081,3,1,2,2
1081,4,0,0,1
1082,5,1,0,2
1082,5,1,1,0
1082,5,1,1,1
1082,5,2,1,1
1082,4,2,1,0
1082,5,1,1,2
1082,2,0,1,2
1082,2,0,0,2
1082,4,1,1,1
1082,5,2,1,0
1082,4,1,2,2
1082,4,2,1,1
1082,5,1,2,2
1082,5,0,1,0
1082,5,2,2,2
1082,1,0,0,2
1082,4,1,0,2
1082,5,1,0,1
1082,4,1,1,2
1082,5,2,1,2
1082,4,0,0,2
1082,4,1,1,0
1082,3,1,0,2
1082,5,1,2,1
1082,5,0,1,1
1082,4,0,0,1
1082,2,0,1,1
1082,4,0,1,1
1082,3,0,0,2
1083,4,2,1,0
1083,4,2,1,1
1083,5,2,1,0
1083,3,2,1,0
1083,5,1,1,1
1083,5,2,1,1
1083,5,0,1,2
1083,5,0,0,0
1083,5,0,1,0
1083,3,0,1,0
1083,4,1,0,2
1083,5,1,1,0
1083,5,1,0,2
1083,5,1,2,2
1083,4,1,2,2
1083,5,1,1,2
1084,5,2,1,0
1084,5,1,1,0
1084,5,1,1,2
1084,5,1,1,1
1084,5,0,1,1
1084,4,2,1,0
1084,5,1,2,1
1084,5,0,2,2
1084,5,1,0,2
1085,5,0,1,0
1085,5,1,2,2
1085,5,2,1,1
1085,5,1,2,0
